NCM;Descrição;Mínimo;Máximo;I.I;IPI;PIS;COFINS;ICMS
67049000;"PERUCAS,BARBAS, SOBRANC.DE OUTS.
MATÉRIAS";0,3663;0,5575;;;;;
68021000;- Ladrilhos, cubos, pastilhas e artigos semelhantes, mesmo d;1,1218;0,6601;;;;;
68022100;"MÁRMORE,TRAVERT. ALAB.TALH.SERR.
PLANA,LISA";0,2312;0,4659;;;;;
68022300;GRANITO TALHADO, SERRADO,D/SUPERF. PLANA,LISA;0,7123;0,8661;;;;;
68022900;"OUTRAS PEDRAS TALHADAS,SUP.
PLANA,LISA";0,8539;1,2330;;;;;
68029100;MÁRMORE,TRAVERT. ALABASTRO, EXC.POS. 68.01;0,4513;1,0819;;;;;
68029390;"OUTS.GRANITO,
EXCETO POS. 68.01";0,4977;0,6082;;;;;
68029990;OUTS.PEDRAS, EXCETO POS.68.01;3,5738;4,7477;;;;;
68030000;"ARDÓSIA NAT.TRAB., OBRAS D/ARDÓSIA
NAT.AGLOM.";3,8175;9,1457;;;;;
68041000;MÓS PARA MOER OU DESFIBRAR;3,1415;9,5669;;;;;
68042111;"OUTS.MÓS DIAM. NAT/SIN.AGLOM.
C/RES. D<53,34CM";2,8442;11,2693;;;;;
68042119;OUTS.MÓS SEM. AGLOMERADO <53, 34CM;1,5263;2,7706;;;;;
68042190;"OUTS.MÓS E ARTEF. SEM.DIAMAN.
NAT/SINT.AGLOM.";1,1711;2,6518;;;;;
68042211;OUTS.MÓS SEM. ABRAS.AGLOM.RES. D<53,34CM;1,6999;5,9564;;;;;
68042219;"OUTS.MÓS SEM. ABRAS.AGLOM.
/CERÂM. D<53,34CM";1,2933;2,1255;;;;;
68042290;"OUTS.MÓS SEM.OUTS. ABRAS.AGLOM.
/CERÂMICA";0,5576;1,2369;;;;;
68042300;"OUTS.MÓS SEM. ARTEF.SEM.DE
PEDRAS NATURAIS";1,9231;3,2331;;;;;
68043000;PEDRAS P/AMOLAR/POLIR, MANUALMENTE;1,7293;4,0909;;;;;
68051000;"ABRASIVS.NAT/ART. PÓ/GRÃO,APLIC.
TEC/MAT.TÊXTIL";1,7448;5,8139;;;;;
68052000;ABRAS.NAT/ART. PÓ/GRÃO APLIC. PAPEL/CARTÃO;2,0793;3,2997;;;;;
68053010;"ABRAS.NAT/ART.OUT. MAT.S/PAP./CARTÃO
C/M.TÊXT.";1,8522;3,9566;;;;;
68053020;"ABRAS.NAT/ART. DISCOS F.VULC.ÓX.
ALM/CARB.SILÍC.";0,6195;1,0097;;;;;
68053090;OUTS.ABRAS.NAT/ART PÓ/GRÃO APLIC. SOBRE MAT.;1,2373;2,0945;;;;;
68061000;"LÃS D/ESCÓRIA ALT.- FORN.,OUTS.ESC.LÃ
D/ROCHA";0,6402;1,5276;;;;;
68062000;VERMICULITA,ARGILA, EXP.ESC,P.MIN.SEM. EXPAND.;0,6162;1,3369;;;;;
68069010;"PRODS.MINERAIS ALUMINOSOS/SILICOA
LUMINOSOS";1,2360;1,2976;;;;;
68069090;OUTS.MAT.MIN.P/ISOL. CAL/SOM EXC.6811/12 CAP.69;0,3393;0,3967;;;;;
68071000;"OBRAS D/ASFALT. PROD.SEM.(BREU,PEZ)
EM ROLOS";0,2577;0,5513;;;;;
68079000;OUTS.OBRAS D/ASFALTO PROD. SEM.(BREU,PEZ);0,1981;0,2205;;;;;
68080000;"Painéis, chapas, ladrilhos, blocos e
semelhantes, de fi";0,1912;0,2336;;;;;
68091100;CHAP.PLAC.ETC, D/GESSO,REV./REF. PAPEL,CARTÃO;4,5942;5,4774;;;;;
68091900;"OUTS.CHAPAS, PLACAS,ETC.GESSO/
BASE D/GESSO";0,2322;0,5875;;;;;
68099000;OUTS.OBRAS GESSO/COMPOS. À BASE D/GESSO;0,1085;0,2057;;;;;
68101900;"OUTS,TELHAS,LADR, ETC. D/CIM/CONCRET/PEDR.
ART.";0,3267;0,5888;;;;;
68109100;ELEM.PRÉ-FABRIC. P/CONST.ENG.CIVIL, D/CIM.CONC.;210,1118;210,1118;;;;;
68109900;OUTS.OBRAS D/CIMENTO, CONCRETO/PEDRA ARTIF.;1,7743;1,7743;;;;;
68114000;"OBRAS FIBROCIM.,CIM- CELUL.SEM.CONT.
AMIANTO";1,4443;1,8736;;;;;
68118200;-- Outras placas, painéis, ladrilhos, telhas e artigos semel;8,3075;10,7286;;;;;
68118900;"OUTS.OBRAS FIBROCIMEN.CIMEN-
CEL.PROD.SEM.";4,4167;17,2816;;;;;
68129100;-- Vestuário, acessórios de vestuário, calçado e chapéu;3,6238;7,6621;;;;;
68129910;"OUTS.JUNTAS E ELEM. FUNÇÃO SEMEL.
D/VEDAÇÃO";1,8531;4,8107;;;;;
68129990;OUTS.OBR.D/AMIAN. TRAB.FIB.MIST.AM. C/CARB.MAG.;0,9264;2,6255;;;;;
68132000;"Guarniçao de fricção
contendo amianto";2,9663;3,7259;;;;;
68138110;PASTILHAS P/FREIOS (TRAVÕES) NÃO CONTENDO AMIANTO;2,6500;7,5740;;;;;
68138190;"OUTS.GUARNIÇ. P/FREIOS (TRAVÕES) NÃO CONTENDO
AMIANTO";4,1164;7,9068;;;;;
68138910;DISCO DE FRICÇÃO P/EMBREAGENS, NÃO CONTENDO AMIANTO;2,5720;4,6295;;;;;
68138990;OUTS.GUARNIÇÕES.Ñ MONT.P/EMB.ETC.NÃO CONTENDO AMIANTO;0,3570;14,3265;;;;;
68141000;"PLACAS/FOLHAS/TIRA S, MICA AGLOMER.
/RECONST.";3,3165;24,3057;;;;;
68149000;OUTS.OBRAS DE MICA OU MICA TRABALHADA;15,5726;29,2202;;;;;
68151100;-- Fibras de carbono;14,8137;18,2710;;;;;
68151200;"-- Têxteis de fibras de
carbono";4,4707;5,6011;;;;;
68151300;-- Outras obras de fibras de carbono;1,5688;2,3977;;;;;
68151900;-- Outras;17,0810;17,0810;;;;;
68159190;"OUTS.OBRAS- MAGNESITA/DOLOMITA
/CROMITA";99,5652;99,5652;;;;;
68159911;Com um teor de alumina (Al2O3), igual ou superior a 90 %, em;1,2374;2,6421;;;;;
68159912;Com um teor de silica (SiO2) igual ou superior a 90 %, em pe;2,0968;1,9189;;;;;
68159990;OUTS.OBRAS PEDRA/OUTS.MAT.MIN. Ñ OUTS.POS.;0,7860;1,3869;;;;;
69010000;Tijolos, placas (lajes), ladrilhos e outras peças cerâmicas;2,0039;2,7703;;;;;
69021018;"OUTS.TIJOLOS MAGNESIANOS A BASE
ÓXIDO CROMO";0,7795;0,9734;;;;;
69021019;OUTS.TIJOLOS,CERÂM. REFR. MAGNESIANO/ÓX. CROM;0,3784;0,8892;;;;;
69021090;"OUTS.PEÇ.CERÂM. REFR.C/MAGN./CALC.
/CROM>50%";9,6359;10,5218;;;;;
69022010;TIJOLOS SÍLICO- ALUMINOSOS+50% ALUM.,SÍLIC./MIST.;0,9294;1,7546;;;;;
69022091;OUTS.TIJ/SEM.SÍLICO- ALUMINOSOS+50% ALUM.SÍLICA;2,0046;2,2278;;;;;
69022092;OUTS.TIJ/SEM. SILICOSO,SEMI-SILIC. SÍLIC.+50%ALUM.;0,8251;1,2333;;;;;
69022093;OUTROS TIJOLOS/SEM. SILIMANITA,+50% ALUMINA;2,1134;2,3599;;;;;
69022099;"OUTS.TIJ/SEM. PESO+50%ALUM.,
SÍLICA/MIST./COMB.";1,3015;0,9955;;;;;
69029040;OUTS.TIJOLOS, PLACAS /SEM. D/CARBONETO SILÍCIO;6,4510;6,4071;;;;;
69029090;"QQ.OUTRO PROD. CERÂMICO Ñ CIT.
ANTERIORMENTE";3,0087;3,0087;;;;;
69031011;CADINHOS GRAF.EXC. 6903.10.12 PES>50% D/GRAFITA;2,4197;15,6990;;;;;
69031012;"CADINHOS MIST. GRAF/CARB.SILÍC.
PES>50%GRAFITA";5,8000;5,8000;;;;;
69031019;QQ.OUT.CADINHO PESO>50% D/GRAFITA/OUT.CARB.;5,6309;5,5846;;;;;
69031030;"TAMPAS,TAMPÕES C/PESO >50%
D/GRAFITA/CARB.";5,6108;9,3090;;;;;
69031040;TUBOS C/PESO >50% D/GRAFITA/OUT. CARBONO;0,8081;0,9276;;;;;
69031090;"OUTS.PROD.CERÂM. REFRAT.C/PESO >50%
D/GRAF.";4,3951;5,2591;;;;;
69032010;"CADINHOS C/PESO
>50% DE ALUMINA";2,1238;3,7386;;;;;
69032020;"TAMPAS,TAMPÕES, C/PESO >50% DE
ALUMINA";2,5777;3,9295;;;;;
69032030;TUBOS C/PESO >50% DE ALUMINA;10,7646;13,3596;;;;;
69032090;"OUTS.PROD. CERÂMICOS C/PESO
>50% D/ALUMINA";3,4600;4,4984;;;;;
69039011;OUTS.TUBOS DE CARBONETO DE SILÍCIO;2,5499;6,1281;;;;;
69039019;"OUTS.TUBOS CERÂMICOS NÃO CIT.
ANTERIORMENTE";2,8396;5,3399;;;;;
69039091;OUTS.PRODS.CERÂM. REFRAT. D/CARBONETO SILÍCIO;7,1428;10,7573;;;;;
69039092;"OUTS.PRODS.CERÂM. REFRAT.COMPOSTS.
ZIRCÔNIO";19,1426;19,1426;;;;;
69039099;OUTS.PRODS.CERÂM. REFRATÁRS.Ñ CIT. ANTERIOR.;45,1582;49,7518;;;;;
69049000;"OUTS.PROD. D/CERÂMICA P/CONSTR. INC.
TIJOLOS";0,3434;0,7171;;;;;
69060000;TUBOS,CALHAS OU ALGEROZES P/CANAL. D/CERÂM.;0,5132;0,7069;;;;;
69072100;-- Com um coeficiente de absorção de água, em peso, não supe;0,4671;0,4671;;;;;
69072200;-- Com um coeficiente de absorção de água, em peso, superior;0,3936;1,0981;;;;;
69072300;-- Com um coeficiente de absorção de água, em peso, superior;0,6038;0,4800;;;;;
69073000;- Cubos, pastilhas e artigos semelhantes, para mosaicos;0,5085;0,6567;;;;;
69074000;- Peças de acabamento;495,9413;495,9413;;;;;
69091100;APARS.ART.P/USO QUÍM/OUT.USO TÉC. PORCELANA;50,0953;101,2708;;;;;
69091210;"GUIA-FIOS PARA
MÁQUINA TÊXTIL";0,8500;0,9500;;;;;
69091230;ANÉIS D/CARBONETO D/SILÍCIO P/JUNTAS D/VED.MECÂNICAS;5,4095;7,9811;;;;;
69091290;"OUTS.ART.CERÂM., EXC.PORCELANA,
DUREZ>=9MOHS";1,7790;6,5513;;;;;
69091930;"Colmeia de cerâmica à base de alumina (Al2O3),
sílica (SiO2)";2,7523;2,5866;;;;;
69091990;OUTS.APAR.ART.CER. USOS QUÍM/USOS TÉCNICOS;0,6084;0,9970;;;;;
69099000;"OUTS.APAR.ART.CER. USOS QUÍM/TÉC.Ñ CIT.
ANTER.";0,7572;1,1870;;;;;
69101000;PIAS,LAVATÓRIOS, BANHEIRAS,SANIT. D/PORCELANA;3,0623;12,4914;;;;;
69109000;"OUTS.LAVATÓRIOS, BANHEIRAS,SANIT.
EXC.D/PORC.";1,8329;3,8175;;;;;
69111010;CONJUNTO P/JANTAR, CAFÉ,CHÁ,ETC. D/PORCELANA;1,2242;2,5505;;;;;
69111090;"OUTS.ARTIGOS P/SERVÇO D/MESA,
COZ.,D/PORCEL.";1,5157;2,9494;;;;;
69119000;OUTS.LOUÇAS/ART. DOM./ART.HIG/TOUC., D/PORCEL.;1,0415;2,7248;;;;;
69120000;"Serviços de mesa, artigos de cozinha,
outros artigos de";1,0006;1,9474;;;;;
69131000;ESTATUETAS,OUTS. OBJETOS D/ORN. D/PORCELANA;1,2322;1,1980;;;;;
69139000;"OUTS. ESTATUETAS/OBJ. ORNAMENTAÇÃO-
CERÂMICA";0,7696;2,6573;;;;;
69141000;OUTRAS OBRAS DE PORCELANA;0,3623;0,4749;;;;;
69149000;OUTS.OBRAS D/CERÂMICA, EXCETO PORCELANA;0,7036;4,8953;;;;;
70021000;ESFERAS-VIDRO Ñ TRAB.EXC.MICROESF. POS.7018;5,0364;3,9361;;;;;
70022000;BARRAS OU VARETAS, DE VIDRO,Ñ TRABALHADO;0,9362;1,0197;;;;;
70023100;TUBOS QUARTZO/OU OUTS.SÍLICAS FUNDIDOS;1,3500;1,6029;;;;;
70023200;-- De outro vidro com um coeficiente de dilatação linear não;3,1010;3,1059;;;;;
70023900;OUTS.VIDROS- ESF/BARRAS/VAR/TUB OS,Ñ TRABALH.;0,3609;0,4164;;;;;
70031200;"CHAP.FLS D/VID.Ñ ARM.VAZ.COR.MASS.
OPAC.,FOLH.";0,7062;0,8077;;;;;
70031900;OUTS.CHAPAS E FOLHAS NÃO ARMADAS;0,4707;0,5229;;;;;
70032000;"CHAPS.FLS.ARM. C/CAM.ABS/REFL.S/QQ.
OUT.TRAB.";0,3884;0,4757;;;;;
70042000;VIDRO ESTIR.COR.NA MASSA,OPACIF.OU FOLHEADO;0,3865;0,5224;;;;;
70049000;"OUTRO VIDRO ESTIRADO OU
SOPRADO";0,2899;0,3446;;;;;
70051000;VIDRO Ñ ARMADO C/CAM. ABSORVENTE/REFLET ORA;0,1988;0,6092;;;;;
70052100;OUT.VID.Ñ ARM.COR. MAS.OPAC/FOL/SIMP. DEBAST.;0,2278;0,5896;;;;;
70052900;OUTS.VIDROS Ñ CIT. ANTERIORMENTE;1,5361;2,4022;;;;;
70060000;VIDRO POS.7003/04/05 REC.BIS.GRAV.SEM.Ñ EMOLD.;0,9334;1,4197;;;;;
70071100;VIDR.TEMP.P/AUTOM. AERON.BARCOS E OUTS.VEÍC.;2,0880;3,2104;;;;;
70071900;OUTS.VIDR.TEMP.EX. P/AUTO.AERO.BARC. OUT.VEÍC.;0,3525;0,4000;;;;;
70072100;VIDROS F/FOLS. CONTRAC.P/AUTO AERO.BARC.VEÍC.;2,3240;2,3240;;;;;
70072900;OUTS.VIDROS CONTRAC.EX.P/AUT. AERO.BARC.VEÍC.;1,7714;5,4311;;;;;
70080000;VIDROS ISOLANTES DE PAREDES MÚLTIPLAS;0,5447;1,1198;;;;;
70091000;ESPELHOS RETROVISORES P/VEÍCULOS,DE VIDRO;1,0061;1,9432;;;;;
70099100;OUTROS ESPELHOS NÃO EMOLDURADOS, DE VIDRO;1,1530;2,6854;;;;;
70099200;OUTROS ESPELHOS EMOLDURADOS, DE VIDRO;0,5086;1,1145;;;;;
70101000;AMPOLAS DE VIDRO;1,0826;1,5307;;;;;
70102000;"- Rolhas, tampas e outros dispositivos para
fechar recipient";0,5886;1,1405;;;;;
70109011;"GARRAFÕES E GARRAFAS DE VIDRO
SUP.A 1 LITRO";0,5550;0,6977;;;;;
70109012;FRASCOS,BOIÕES, VASOS,OUTS.D/VIDRO SUPERIOR A 1 L;0,4600;1,0185;;;;;
70109021;"GARRAFÕES E GARRAFAS DE VIDRO
>0,33,<1 L";0,6022;1,0474;;;;;
70109022;"FRASCOS,BOIÕES, VASOS,OUTS.D/VIDRO
>0,33 <1 L";4,4444;4,4444;;;;;
70109090;"OUTROS DISPOSIT. D/USO SEMELHANTE
D/VIDRO";1,4994;4,5773;;;;;
70111010;Para lâmpadas ou tubos de descarga, incluindo os de luz relâ;0,8239;1,2405;;;;;
70131000;"OBJETOS D/VITROCERÂMICA
EXC.D/POS.7010 E 7018";0,4683;0,9917;;;;;
70132200;COPOS C/PÉ, D/CRISTAL D/CHUMBO, EXC. D/VITROCERÂMICA;0,7569;1,1664;;;;;
70132800;COPOS C/PÉ, EXC. D/VITROCERÂMICA E D/CRISTAL D/CHUMBO;0,4521;0,7932;;;;;
70133300;"OUTS. COPOS D/CRISTAL D/CHUMBO,
EXC. D/VITROCERÂMICA";0,8306;1,1516;;;;;
70133700;OUTS.COPOS EXC. D/VITROCERÂMICA E D/CRISTAL D/CHUMBO;0,6892;3,8134;;;;;
70134100;"OBJ.MESA,COZ,(EXC. COPS)EX.VITR,
D/CRIST.CHUMBO";0,7362;1,5529;;;;;
70134210;CAFET.,CHALEIRAS VID.COEF.DIL.LIN.Ñ SUP.5X10-6K;0,4677;0,9570;;;;;
70134290;"OUT.OBJ.VIDRO,SERV. MESA/COZ.,DIL.Ñ SUP.
5X10-6K";0,7824;1,1433;;;;;
70134900;OUTS.OBJ.SERV. MESA/COZINHA,EXC. CIT.ANTERIOR;0,5947;1,1444;;;;;
70139110;"OUTS.OBJ.CRISTAL D/CHUMBO P/ORNAM.
INTERIOR";0,4912;1,4288;;;;;
70139190;OUTS.OBJ.CRISTAL D/CHUMBO Ñ CIT. ANTERIORM.;1,4338;4,1082;;;;;
70139900;"OUTS.OBJ.P/MESA, COZ.,ORNAM.,SEM.
EXC.7010/7018";2,3504;2,3504;;;;;
70140000;Artigos de vidro para sinalização e elementos de óptica;33,0000;33,0000;;;;;
70151091;"VIDROS PARA LENTES CORRETIVAS,
BRANCOS";23,5000;12,2753;;;;;
70151092;VIDROS PARA LENTES CORRETIVAS, COLORIDOS;1,1907;1,5927;;;;;
70159010;"VIDROS PARA
RELÓGIOS";3,4796;3,4796;;;;;
70159020;VIDROS P/MÁSCARAS, ÓCULOS/ANTEPAR., PROTET.;0,4353;0,7019;;;;;
70159090;"OUTS.VIDROS P/RELÓGIOS E
SEMELH.,P/LENTES";0,4597;0,4924;;;;;
70161000;- Cubos, pastilhas e outros artigos semelhantes, de vidro, m;1,0430;2,5794;;;;;
70169000;"OUTS.ART.VID.PRENS.
/MOLD.,Ñ CIT. ANTERIORMENTE";1,2210;2,3644;;;;;
70171000;ART.P/LAB.,HIG.,FARM. D/QUARTZ/OUT. SÍLICAS FUND.;1,6621;2,8254;;;;;
70172000;"- De outro vidro com um coeficiente de dilatação
linear não";0,7196;1,5844;;;;;
70179000;OUT.ART.DE VID.P/LAB, HIG,FARM.Ñ CIT. ANTERIORM.;1,5462;14,5500;;;;;
70181010;CONTAS DE VIDRO;1,1839;2,7671;;;;;
70181020;"IMITAÇÕES PÉROLAS NAT/CULT,PEDR.PREC.
/SEMIP.";0,2630;0,3406;;;;;
70181090;OUTS.CONTAS IMIT. PÉROLAS Ñ CIT. ANTERIORMENTE;1,3293;5,5276;;;;;
70182000;- Microsferas de vidro, de diâmetro não superior a 1 mm;0,6506;0,7677;;;;;
70189000;OUTRAS OBRAS E OBJ. D/ORNAMENTAÇÃO,DE VIDRO;0,4649;0,6646;;;;;
70191100;-- Fios cortados (chopped strands), de comprimento não super;0,3989;0,6980;;;;;
70191210;MECHA VIDRO, IMPREG.REC.D/RESINA POLIURETANO;0,8100;0,9013;;;;;
70191290;"OUTRAS MECHAS LIG. TORCIDAS D/FIBRAS
DE VIDRO";0,8080;1,0678;;;;;
70191300;-- Outros fios, mechas;0,7700;0,9084;;;;;
70191400;-- Mantas (mats) consolidadas mecanicamente;0,9477;1,8889;;;;;
70191500;-- Mantas (mats) consolidadas quimicamente;0,7206;1,4296;;;;;
70191900;OUTS.MECH.MMO. TORC.FIO CORT.OU Ñ D/FIB.VIDRO;0,9469;1,7595;;;;;
70196100;-- Tecidos de mechas ligeiramente torcidas (rovings) de;0,8803;1,1196;;;;;
70196200;-- Outros, obtidos de mechas ligeiramente torcidas (rov;2,5034;6,1755;;;;;
70196300;-- Tecidos de fios de malha fechada, em ponto de tafetá;2,1127;3,5156;;;;;
70196400;-- Tecidos de fios de malha fechada, em ponto de tafetá;1,4307;4,0140;;;;;
70196500;-- Tecidos de malha aberta de largura não superior a 30;0,7448;2,5381;;;;;
70196600;-- Tecidos de malha aberta de largura superior a 30 cm;5,3125;9,8438;;;;;
70196900;-- Outros;1,1227;2,1205;;;;;
70197100;-- Véus (camadas finas);1,7716;3,2232;;;;;
70197200;-- Outros tecidos de malha fechada;1,2807;2,5486;;;;;
70197310;Constituídos por fios paralelizados e superpostos entre;0,8263;2,3254;;;;;
70197390;Outros;1,3400;2,9214;;;;;
70198000;"- Lã de vidro e suas
obras";0,2518;1,9066;;;;;
70199000;- Outras;1,2669;1,7377;;;;;
70200010;Ampolas de vidro para garrafas térmicas ou para outros recip;5,2770;5,2770;;;;;
70200090;OUTRAS OBRAS DE VIDRO NÃO ESPECIFICADAS;25,6505;45,9397;;;;;
71011000;PÉROLAS NATURAIS;0,6457;0,6457;;;;;
71012200;"PÉROLAS CULTIVADAS,
TRABALHADAS";8,3837;9,4842;;;;;
71031000;"PEDR.PREC./SEMI. EXC.DIAMANT.
BRUT/SERR/DESB.";1,7109;2,4213;;;;;
71039900;OUTS.PEDRAS PRECIOSAS TRAB. D/OUTRO MODO;269,7864;242,2706;;;;;
71049900;-- Outras;7,4796;7,4796;;;;;
71051000;PÓ DE DIAMANTES;47,5000;47,5000;;;;;
71069210;PRATA EM BARRAS/FIOS/PERFIS, D/SEÇÃO MACIÇA;39.607,8431;39.607,8431;;;;;
71069220;"PRATA EM CHAPAS, LÂMINAS,FOLHAS E
TIRAS";24,7917;24,7917;;;;;
71101910;PLATINA EM BARRAS/FIOS/PERFIS., SEÇÃO MACIÇA;3,9993;4,0000;;;;;
71131100;"ART.JOALH.D/PRATA OU REV.FOLH.CHAP.
OUTS.METAIS";3,5518;11,4300;;;;;
71131900;ARTEFATOS D/JOALHARIA,D/OUTS. MET.PRECIOSOS;1,1207;2,5865;;;;;
71132000;"ART.JOALH.MET. COMUM FOLH./CHAP.
METAIS PREC.";1,9955;44,8679;;;;;
71162090;"OUTS.OBRAS D/PEDRAS PRECS.
/SEMI,SINT/RECONS";1,5081;4,6452;;;;;
71171100;"-- Abotoaduras (botões de punho) e artigos
semelhantes";1,3686;2,1475;;;;;
71171900;OUTS.BIJUTERIAS D/MET.COMUNS,PRAT. DOUR.PLAT.;0,8040;0,9052;;;;;
71179000;OUTRAS BIJUTERIAS;2,9537;2,9537;;;;;
72011000;- Ferro fundido bruto não ligado, que contenha, em peso, 0,5;1,1041;1,6010;;;;;
72021900;-- Outra;1,9909;2,3537;;;;;
72022100;"-- Que contenha, em peso, mais de 55 % de
silício";3,3000;3,3000;;;;;
72022900;-- Outra;2,8792;3,2797;;;;;
72024100;-- Que contenha, em peso, mais de 4 % de carbono;1,6292;1,6428;;;;;
72024900;-- Outra;30,6906;30,6906;;;;;
72025000;- Ferrossiliciocromo;20,9986;22,3168;;;;;
72028000;- Ferrotungstênio (ferrovolfrâmio) e ferrossiliciotungstênio;0,3746;0,4509;;;;;
72029200;-- Ferrovanádio;1,5504;2,2229;;;;;
72029910;"FERROFÓSFORO (FOSFETOS DE
FERRO)";7,7958;7,7958;;;;;
72029990;OUTROS FERROLIGAS;1,4700;1,4841;;;;;
72031000;PRODS.FERROSOS OBT.RED.DIR.MINÉRIO D/FERRO;1,1642;1,2057;;;;;
72039000;"OUTS.PRODS. FERROSOS
ESPONJOSOS, PED., ESF.";7,0000;7,0000;;;;;
72042900;"DESPERDÍCIOS E RESÍDUOS D/OUTS.
LIGAS D/AÇO";0,8300;1,5609;;;;;
72044100;RESÍD.D/TORNO, D/FRESA,APARAS,PÓ D/SERRA,ETC.;0,9585;1,1107;;;;;
72051000;"GRANALHAS D/FERRO/FUND/BRUTO
/SPIGEL,OU AÇO";1,0875;1,0886;;;;;
72052100;PÓS DE LIGAS DE AÇO;0,8582;0,8932;;;;;
72052910;De ferro esponjoso, com um teor de ferro igual ou superior a;0,9935;1,0333;;;;;
72052990;OUTROS PÓS DE FERRO;4,8412;5,2380;;;;;
72061000;LINGOTES FERRO/AÇOS EXC. FERRO DA POS.7203;10,4235;13,0582;;;;;
72069000;OUTS FERRO/AÇO Ñ LIG.EM LINGOTES EXC. POS.7203;1,0158;1,0464;;;;;
72071190;OUTS.SEMIFAT.FE/AÇO Ñ LIG. SEC.TRANSV. QD./RET.;26,8261;26,8261;;;;;
72071200;OUTS.SEMIFAT.FE/AÇO Ñ LIG.SEC.TRANSV. RETANG.;0,9088;1,2392;;;;;
72071900;OUTS.PROD.SEMIFAT. FE/AÇO Ñ LIG.Ñ CIT. ANTERIOR.;0,5653;0,5856;;;;;
72072000;- Que contenham, em peso, 0,25 % ou mais de carbono;0,5762;0,6013;;;;;
72081000;"LAMINADS PL. FER/AÇO,LARG.
>=600MM,QUENT.ROL.";0,5309;0,5789;;;;;
72082500;-- De espessura igual ou superior a 4,75 mm;0,5811;0,6013;;;;;
72082690;"OUTS.LAM.PL. FER/AÇO,ESPES.>=3,
<4,75MM,ROLOS";0,4990;0,5976;;;;;
72082710;Com um limite mínimo de elasticidade de 275 MPa;0,6102;0,6102;;;;;
72082790;"OUTROS LAMINADOS PLANOS D/ESP.<3MM.,
D/AÇO";0,5630;0,5766;;;;;
72083690;"OUTS.LAM.PL. FER/AÇO,ESPES.
>10MM,QUENTE.ROL.";0,5634;0,5812;;;;;
72083700;"-- De espessura igual ou superior a 4,75 mm, mas
não superio";0,5670;0,5822;;;;;
72083810;Com um limite mínimo de elasticidade de 355 MPa;0,5634;0,5880;;;;;
72083890;"OUTS.LAM.PL. FER/AÇO,ESP.=>3,<4,
75MM,ROLOS";0,5491;0,5778;;;;;
72083910;Com um limite mínimo de elasticidade de 275 MPa;0,6260;0,6260;;;;;
72083990;"OUTS.LAM.PL. FER/AÇO,ESP.<3MM,
QUENTE,ROLOS";0,6829;0,8885;;;;;
72084000;LAM.PL.FER/AÇO, LARG.>600MM, QUENTE,Ñ ROL,REL.;0,5685;0,8053;;;;;
72085100;"-- De espessura superior
a 10 mm";0,5907;0,6618;;;;;
72085200;-- De espessura igual ou superior a 4,75 mm, mas não superio;0,7317;1,4999;;;;;
72085300;"-- De espessura igual ou superior a 3 mm, mas
inferior a 4,7";0,5057;0,6862;;;;;
72085400;-- De espessura inferior a 3 mm;0,6150;0,6468;;;;;
72089000;"OUTS.LAMINADOS QUENTES Ñ CIT.
ANTERIORMENTE";0,6216;0,6807;;;;;
72091600;-- De espessura superior a 1 mm, mas inferior a 3 mm;0,6159;0,6901;;;;;
72091700;"-- De espessura igual ou superior a 0,5 mm, mas
não superior";0,5698;0,8274;;;;;
72091800;-- De espessura inferior a 0,5 mm;0,6793;0,7019;;;;;
72092500;"-- De espessura igual ou
superior a 3 mm";0,6467;0,6648;;;;;
72092600;-- De espessura superior a 1 mm, mas inferior a 3 mm;26,1656;26,1656;;;;;
72092700;"-- De espessura igual ou superior a 0,5 mm, mas
não superior";0,9040;1,0072;;;;;
72101100;-- De espessura igual ou superior a 0,5 mm;0,7074;0,9934;;;;;
72101200;"-- De espessura inferior
a 0,5 mm";0,6194;0,6194;;;;;
72103010;De espessura inferior a 4,75 mm;0,6810;0,6675;;;;;
72103090;"OUTS.LAM.PLANOS, FERRO/AÇO,
GALVANIZAD.ELETR.";0,6560;0,7145;;;;;
72104190;OUTS.LAMINADOS PLANOS ONDULADOS;0,7214;0,9343;;;;;
72104910;"De espessura inferior a
4,75 mm";0,8400;0,9594;;;;;
72104990;OUTS.LAM.PLANOS GALV.P/OUTRO PROCESSO;0,6939;0,7530;;;;;
72105000;"LAM.PLANO FER/AÇO REV.ÓX.CROMO E/OU
CROMO";1,1000;1,1000;;;;;
72106100;-- Revestidos de ligas de aluminiozinco;0,7647;1,0031;;;;;
72106911;"De peso igual ou superior a 120 g/m2 e com
conteúdo de silíc";0,7535;0,7535;;;;;
72106919;OUTS.LAM.PLANOS FER.REVEST. D/ALUMÍNIO-SILÍCIO;0,7584;0,8793;;;;;
72106990;"OUTS.LAM.PLAN.FERR. AÇO,REVESTIDS
D/ALUMÍNIO";1,1653;0,9023;;;;;
72107010;"LAM.PLAN. FERRO/AÇO,
PINTADOS/ENVERNIZA DOS";0,7833;1,9692;;;;;
72107020;Revestidos de plástico;0,9152;1,8327;;;;;
72109000;OUTS.LAM.PLANOS FERRO OU AÇO Ñ LIGADOS;0,6974;0,7124;;;;;
72111400;"-- Outros, de espessura igual ou superior a 4,75
mm";0,7638;0,9111;;;;;
72111900;OUTS.LAM.PLANOS FER/AÇO,QUENTE,Ñ REVEST.;0,7793;0,8003;;;;;
72112300;"-- Que contenham, em peso, menos de 0,25 %
de carbono";0,9733;1,2152;;;;;
